RoomCode,UserId,ClosedBy,ClosingComment,ChatStartTime,ChatEndTime,AgentAssignmentTimestamp,BotFirstResponseTime,AgentFirstResponseTime,CsatScore
8563819,d84e3d8e-1ab2-4b48-9e7f-1ed4b1a9cf00,Anisha,Completed,09-02-2021 13:21:01,09-02-2021 13:26:46,09-02-2021 13:22:41,0:00:00,0:00:05,5
8514460,214a0d5d-8787-4fe5-b8a4-d04a47bdbc6d,System,Closing inactive room,02-02-2021 13:02:18,02-02-2021 14:03:35,-,0:00:00,-,0
8650731,37ed6945-53d8-430e-b81c-47a31b7ea124,Sandy,Unresponsive Customer,22-02-2021 15:57:46,22-02-2021 16:31:48,22-02-2021 16:03:37,0:00:00,0:00:12,3
8559558,3025098d-b2ed-4f04-82c2-58eb705dcd15,System,Closing now,08-02-2021 18:55:16,08-02-2021 18:55:50,-,0:00:00,-,0
8620678,d8fe0159-71b4-4a9a-b56b-c9b9f0291f8e,Nadia,Completed,17-02-2021 15:36:06,17-02-2021 15:40:24,17-02-2021 15:36:57,0:00:00,0:00:07,0
8592275,e2ce9a9b-5c3f-4a73-99fd-f35c0353f88f,Samy,Completed,13-02-2021 11:57:33,13-02-2021 12:01:26,13-02-2021 11:58:35,0:00:00,0:00:06,5
8520800,3b815cfc-efaf-4e3e-abf4-f1fb41105cfd,System,Closing now,03-02-2021 11:34:41,03-02-2021 11:36:22,-,0:00:00,-,4
8509445,ca2b5c1f-0909-48a4-a9a5-6e7fc7be8592,System,Closing inactive room,01-02-2021 17:41:21,01-02-2021 18:42:04,-,0:00:00,-,0
8609527,72825ac0-d3e0-4c49-93ca-3806e6d231c5,System,Closing inactive room,15-02-2021 21:20:10,15-02-2021 22:20:18,-,0:00:00,-,0
8664271,2d62fcaa-bead-468c-8591-c3c16f265974,Ganesh,Completed,24-02-2021 18:06:07,24-02-2021 18:25:25,24-02-2021 18:07:49,0:00:00,0:00:19,3
8683327,1d353ada-b01a-43fb-9736-387b96de42ae,Maroon,Completed,27-02-2021 18:43:21,27-02-2021 18:51:53,27-02-2021 18:43:54,0:00:00,0:00:09,0
8586160,198dfd47-5d09-45cc-8e39-50e13ef4ba09,Juvi,Completed,12-02-2021 13:59:37,12-02-2021 14:17:16,12-02-2021 14:05:08,0:00:17,0:00:19,0
8602340,f225d3fa-500d-44b2-8d7d-b447339534fb,System,Closing now,14-02-2021 21:11:33,14-02-2021 21:12:43,-,0:00:00,-,0
8545562,554c2797-55d3-404d-846f-fa7953116bef,Roop,Unresponsive Customer,06-02-2021 16:18:30,06-02-2021 16:46:18,06-02-2021 16:19:15,0:00:00,0:04:00,0
8517193,1a3c8416-b151-4d8a-b973-b529009e6500,Kunal,Completed,02-02-2021 18:46:38,02-02-2021 18:49:27,02-02-2021 18:47:38,0:00:00,0:00:06,0
8613296,d662b083-132f-4187-8324-19e70608eca2,Juvi,Unresponsive Customer,16-02-2021 14:22:50,16-02-2021 14:34:58,16-02-2021 14:24:10,0:00:00,0:00:05,0
8614688,5b0221f9-b61f-4ad8-9d11-cda05f5513bc,Simmi,Completed,16-02-2021 17:17:28,16-02-2021 17:24:03,16-02-2021 17:17:53,0:00:00,0:00:07,0
8672978,641058ee-4390-4793-99de-160b70ccf0bd,System,Closing now,26-02-2021 03:17:29,26-02-2021 03:18:29,-,0:00:00,-,1
8660135,888b1f37-2824-4247-80e2-7c80d2ee5e79,System,Closing inactive room,24-02-2021 09:16:13,24-02-2021 10:17:02,-,0:00:00,-,0
8686465,f0d26f76-918b-4e43-a00d-789cc89b2444,System,Closing now,28-02-2021 11:33:11,28-02-2021 11:33:46,-,0:00:00,-,0
8632855,ad4774c9-27ff-47d7-8155-e2e3ff779438,Lara,Completed,19-02-2021 14:26:38,19-02-2021 14:39:52,19-02-2021 14:27:21,0:00:05,0:00:10,0
8654694,4de3358b-f06d-49f6-b5ac-ad1dca3a726d,System,Closing inactive room,23-02-2021 11:37:05,23-02-2021 12:38:04,-,0:00:00,-,0
8531617,e8ef306d-ccea-42ed-a380-d00a4a92b977,Anny,Completed,04-02-2021 16:09:39,04-02-2021 16:47:48,04-02-2021 16:11:19,0:00:00,0:00:08,0
8515327,6ccc65f6-f6ee-49ee-86fb-af9bd1a02dc3,System,Closing inactive room,02-02-2021 14:47:28,02-02-2021 15:49:01,-,0:00:00,-,0
8525899,09ecf116-74d1-4318-bd68-997ddb8c5774,System,Closing inactive room,03-02-2021 21:43:12,03-02-2021 22:44:12,-,0:00:00,-,0
8519227,7f8d134e-f9f8-492f-b654-07816ab4582d,System,Closing now,03-02-2021 1:38:52,03-02-2021 1:42:34,-,0:00:00,-,0
8657691,63cb8e43-c783-4862-8cf0-8eaeb4df37be,System,Closing inactive room,23-02-2021 18:29:52,23-02-2021 19:43:54,-,0:00:00,-,0
8510902,7c922462-48e8-45cb-8ad3-16fe7303db1f,System,Closing now,01-02-2021 20:54:09,01-02-2021 21:24:56,-,0:00:00,-,2
8685112,3f5554aa-ac47-4727-bf8c-793134e6f379,System,Closing now,28-02-2021 01:30:47,28-02-2021 01:32:09,-,0:00:00,-,2
8530775,9a31abe3-004a-40d9-beed-8fdd7d0bb945,System,Closing inactive room,04-02-2021 14:46:16,04-02-2021 15:48:37,-,0:00:00,-,0
8682308,3d1b9a1c-a5b7-4afa-b70f-f70c77902ffe,carrie,Completed,27-02-2021 15:57:41,27-02-2021 16:16:56,27-02-2021 15:58:10,0:00:00,0:00:24,0
8613861,46a5bbf0-924c-4845-a977-0963b1d6af5e,System,Closing inactive room,16-02-2021 15:29:35,16-02-2021 16:30:53,-,0:00:00,-,0
8655862,aac23d8f-efd0-4ad4-81f2-903b785f327d,System,Closing inactive room,23-02-2021 14:06:20,23-02-2021 15:06:48,-,0:00:00,-,0
8530474,5722b24e-699d-4baa-9335-2c86ec51f182,carrie,Completed,04-02-2021 14:16:41,04-02-2021 14:33:17,04-02-2021 14:20:33,0:00:00,0:00:10,0
8585521,79edf3cc-8397-4bb1-bb0f-615379e2b4dc,System,Closing inactive room,12-02-2021 12:48:34,12-02-2021 13:49:38,-,0:00:00,-,0
8522824,713d8640-468f-4d3b-8656-a5f3ae3d8695,System,Closing inactive room,03-02-2021 15:05:22,03-02-2021 16:05:30,-,0:00:00,-,0
8659632,f07bffef-d666-472e-bd95-bc497eef0fce,System,Closing now,24-02-2021 01:23:25,24-02-2021 01:35:55,-,0:00:00,-,0
8630716,4887ce52-345e-4475-a242-f04c9a999f50,System,Closing now,19-02-2021 00:45:18,19-02-2021 00:46:24,-,0:00:00,-,0
8561502,7912471d-c8d2-47e4-9205-2a5b839e7dfa,Bot,Closing inactive room,09-02-2021 1:34:45,09-02-2021 2:36:20,-,0:00:05,-,0
8584661,c77c35ee-ddf2-4f2f-84af-7ab56b0c6f98,System,Closing inactive room,12-02-2021 11:09:23,12-02-2021 12:09:50,-,0:00:00,-,0
8613704,d38046ac-5d29-4488-85f8-0eec732fdbfb,Norah,Completed,16-02-2021 15:09:51,16-02-2021 15:20:53,16-02-2021 15:10:28,0:00:00,0:00:05,5
8591612,7edd52e6-d5bc-43ff-8a27-9f37c7035302,System,Closing inactive room,13-02-2021 10:36:28,13-02-2021 11:36:53,-,0:00:00,-,0
8625232,4d393c69-06b6-46f3-af3b-42df3a5d84f7,System,Closing inactive room,18-02-2021 11:09:12,18-02-2021 12:09:22,-,0:00:00,-,0
8560170,dea06ec0-710f-4ecb-bd5b-721947630550,System,Closing inactive room,08-02-2021 20:32:55,08-02-2021 21:36:21,-,0:00:00,-,0
8647284,905bf6f8-0927-4f4d-be95-845650ed84a7,System,Closing inactive room,21-02-2021 23:39:20,22-02-2021 00:40:25,-,0:00:00,-,0
8513217,f70b9f51-6bdb-472b-a27b-d2ee7bae2a32,Eva,Unresponsive Customer,02-02-2021 10:46:59,02-02-2021 10:56:59,02-02-2021 10:47:25,0:00:00,0:00:05,1
8640133,7c60dc53-51b7-44bf-83ec-b80cb081a2c1,Deepa,Completed,20-02-2021 16:55:32,20-02-2021 17:06:37,20-02-2021 16:56:47,0:00:00,0:00:09,0
8543343,59c3e82c-6901-4daa-b327-62971c64a5c5,System,Closing inactive room,06-02-2021 11:56:54,06-02-2021 12:59:31,-,0:00:00,-,0
8533074,293d881f-eed0-4a86-8a20-e680777901d5,Ayush,Completed,04-02-2021 19:24:12,04-02-2021 19:50:45,04-02-2021 19:25:07,0:00:00,0:00:16,5
8640042,c92290a0-9cb7-4ae8-bc72-ee60f645e051,Isha,Completed,20-02-2021 16:40:30,20-02-2021 16:52:38,20-02-2021 16:41:00,0:00:00,0:00:04,3
8604056,4fbb76e2-28cc-48ab-abb8-df9fd966c9b2,Nadia,Unresponsive Customer,15-02-2021 10:06:16,15-02-2021 10:16:01,15-02-2021 10:06:56,0:00:00,0:00:08,0
8641097,3bbf21b9-0ddd-4142-ad37-4a82e8c79006,System,Closing now,20-02-2021 19:55:08,20-02-2021 19:55:42,-,0:00:00,-,1
8654979,f6aa7e4a-6b7c-4fe5-81a4-7fc9baac604c,Jade,Unresponsive Customer,23-02-2021 12:12:10,23-02-2021 12:21:27,23-02-2021 12:12:59,0:00:00,0:00:09,0
8634439,0fa8f5eb-6b1d-49f6-9a09-1474e87357ef,System,Closing inactive room,19-02-2021 18:04:15,19-02-2021 19:05:56,-,0:00:00,-,0
8593753,888faab8-ce24-4e80-b71b-3b56681fa022,Yash,Completed,13-02-2021 14:55:31,13-02-2021 15:01:51,13-02-2021 14:56:15,0:00:00,0:00:08,5
8537067,cb70e7e0-9da5-4eb3-970d-c5536c7f85af,Anny,Completed,05-02-2021 13:05:17,05-02-2021 13:22:48,05-02-2021 13:06:15,0:00:00,0:00:08,0
8531335,67720b28-d06f-49c7-a765-387e3f5694e2,Vikram,Completed,04-02-2021 15:40:46,04-02-2021 15:44:43,04-02-2021 15:41:29,0:00:00,0:00:12,0
8531850,a0881100-cee6-48e6-a2a9-d029b2772c8b,System,Closing now,04-02-2021 16:34:07,04-02-2021 16:35:33,-,0:00:00,-,0
8638130,0008ab4e-1064-4c16-9a54-2e361fe560b9,carrie,Completed,20-02-2021 11:58:15,20-02-2021 12:13:47,20-02-2021 11:59:12,0:00:00,0:00:06,0
8568939,62d9a1e6-02a7-4647-85d2-cc50c1c245c9,System,Closing now,10-02-2021 10:06:06,10-02-2021 10:07:48,-,0:00:00,-,0
8580978,9816910b-75df-42e1-95f6-9a776123ad22,System,Closing now,11-02-2021 18:31:33,11-02-2021 18:33:01,-,0:00:00,-,0
8574644,5dca3af2-809d-492f-98db-5346b51a37a3,System,Closing now,10-02-2021 21:29:03,10-02-2021 21:29:44,-,0:00:00,-,1
8561911,5ad2f36c-342b-47b7-a84c-d8068daea5eb,System,Closing now,09-02-2021 8:59:21,09-02-2021 8:59:51,-,0:00:00,-,0
8661289,5f2cb023-d9d4-4066-a1a1-d94785f8be48,System,Closing inactive room,24-02-2021 11:58:54,24-02-2021 13:00:21,-,0:00:00,-,0
8586765,a95232b2-c33b-4f30-884e-ffc718b1b1d5,System,Closing inactive room,12-02-2021 15:12:11,12-02-2021 16:12:22,-,0:00:00,-,0
8574620,5ec37691-50a7-4cbe-b136-770666d44e7b,System,Closing inactive room,10-02-2021 21:25:47,10-02-2021 22:26:25,-,0:00:00,-,0
8598421,11a81208-6328-4fab-80bd-d28dd0798e53,System,Closing now,14-02-2021 10:58:11,14-02-2021 10:59:19,-,0:00:00,-,1
8516072,a6022c0f-6e3d-41e9-9dcc-abd9eb9fa195,System,Closing now,02-02-2021 16:09:36,02-02-2021 16:10:26,-,0:00:00,-,1
8591489,171ef212-3a78-43df-aaed-9c9efe8ead6d,Keyur,Completed,13-02-2021 10:18:57,13-02-2021 10:28:17,13-02-2021 10:19:29,0:00:00,0:00:20,5
8572632,cc6174f7-46f1-4cc4-a39e-340106f3245c,Dalphine,Completed,10-02-2021 17:07:03,10-02-2021 17:24:50,10-02-2021 17:08:13,0:00:00,0:00:05,0
8602936,29ffdeac-287c-499f-923e-91ec8ead9a3a,System,Closing inactive room,14-02-2021 23:19:29,15-02-2021 00:20:54,-,0:00:00,-,0
8573016,c78414eb-b2bb-44cb-a94e-3181078acc82,Bot,Closing now,10-02-2021 17:50:39,10-02-2021 17:51:46,-,0:00:00,-,0
8663019,73f904d3-40fb-410a-ab06-6c75d8909a7e,Alia,Unresponsive Customer,24-02-2021 15:27:24,24-02-2021 15:55:19,24-02-2021 15:28:29,0:00:00,0:00:10,0
8585795,6134c180-7093-45a2-8868-aea204282965,System,Closing now,12-02-2021 13:19:38,12-02-2021 13:24:56,-,0:00:00,-,3
8507090,d6b97fd3-fe51-4a30-941f-26a07814301b,System,Closing inactive room,01-02-2021 13:25:42,01-02-2021 14:27:07,-,0:00:00,-,3
8688378,9a5433b1-10d3-4026-923a-febf5ea5f718,System,Closing now,28-02-2021 16:02:08,28-02-2021 16:03:04,-,0:00:00,-,1
8535974,147edab7-3a28-4c95-b221-ee93ae9b33c7,Roshni,Completed,05-02-2021 11:02:40,05-02-2021 11:25:56,05-02-2021 11:04:20,0:00:00,0:00:05,0
8654909,4a11df5f-560a-44ce-950d-92776c3d80e1,Simran,Completed,23-02-2021 12:04:41,23-02-2021 12:08:55,23-02-2021 12:05:44,0:00:00,0:00:08,2
8590425,c176115e-c811-4638-806c-674f8db4e5cd,System,Closing inactive room,13-02-2021 00:13:22,13-02-2021 01:13:47,-,0:00:00,-,0
8602032,aed3e7c8-b64e-46ea-891c-2b91d1fcc5c8,System,Closing inactive room,14-02-2021 20:07:00,14-02-2021 21:08:29,-,0:00:00,-,0
8654168,402798cd-a3fe-42c6-8e39-040b06e6b970,Dalphine,Completed,23-02-2021 10:25:50,23-02-2021 10:41:25,23-02-2021 10:28:45,0:00:00,0:00:05,0
8623087,6c8b20e1-088b-493c-9863-b365725b29fa,System,Closing inactive room,17-02-2021 21:51:26,17-02-2021 22:53:37,-,0:00:00,-,0
8633597,016e2c93-645e-48d0-bc4a-154fbbdc41e2,Ellie,Completed,19-02-2021 15:59:06,19-02-2021 16:28:06,19-02-2021 16:00:45,0:00:00,0:00:14,0
8607426,fe1f564c-e7a7-4138-becc-4030950ddc45,Roop,Completed,15-02-2021 16:15:41,15-02-2021 16:33:13,15-02-2021 16:17:00,0:00:01,0:00:06,4
8587520,7ab192bd-0f1c-49de-a772-aff45a09d3c2,System,Closing inactive room,12-02-2021 16:31:10,12-02-2021 17:31:32,-,0:00:00,-,0
8659473,74c78971-2497-4940-a122-87923450d96c,System,Closing inactive room,24-02-2021 00:19:48,24-02-2021 01:20:44,-,0:00:00,-,0
8521144,d8256fc4-bf5a-497a-86b8-048ad08c04bb,System,Closing inactive room,03-02-2021 12:06:47,03-02-2021 13:08:04,-,0:00:00,-,0
8651745,0fbe4eea-6203-45b2-ac0b-7602771f623f,Meher,Completed,22-02-2021 18:34:17,22-02-2021 18:46:53,22-02-2021 18:35:19,0:00:00,0:00:05,5
8554363,6ef544cb-59aa-4ba8-b99f-80839cbfbfc3,System,Closing now,08-02-2021 1:01:56,08-02-2021 1:06:33,-,0:00:00,-,1
8686929,9e532552-ef44-47f3-a691-720a1ce3f437,System,Closing now,28-02-2021 12:38:57,28-02-2021 12:39:47,-,0:00:00,-,4
8565789,31953c0a-9461-403d-96b1-c262d9128a94,System,Closing inactive room,09-02-2021 17:40:01,09-02-2021 18:41:32,-,0:00:00,-,0
8560065,58cc3761-901b-4ee3-866b-44ef81fafa20,System,Closing now,08-02-2021 20:15:59,08-02-2021 20:25:22,-,0:00:00,-,0
8589073,29d7e209-f3ea-46fa-b965-8d5436622b95,System,Closing now,12-02-2021 20:07:33,12-02-2021 20:35:45,-,0:00:00,-,0
8551091,10d4406c-5bb1-4150-b99a-cc09ea95e194,System,Closing inactive room,07-02-2021 14:28:23,07-02-2021 15:28:42,-,0:00:00,-,0
8648027,e4a9820a-15d2-4771-87d7-cd531ff55abe,System,Closing now,22-02-2021 09:23:43,22-02-2021 09:25:23,-,0:00:01,-,5
8669029,3e4f26b3-c45c-4be5-8f25-bac113a16669,Kesha,Completed,25-02-2021 14:06:39,25-02-2021 14:18:37,25-02-2021 14:10:04,0:00:00,0:00:06,0
8660048,a6e6069e-2202-4f39-8172-457cd83a4552,System,Closing now,24-02-2021 08:52:43,24-02-2021 08:53:01,-,0:00:00,-,0
8594550,7c1e991d-66a0-4c5b-988d-90881b4a12ec,Alia,Completed,13-02-2021 16:38:38,13-02-2021 16:53:44,13-02-2021 16:44:09,0:00:00,0:00:06,5
8518760,995c830c-3c07-42f0-971b-946c6f929748,System,Closing inactive room,02-02-2021 23:13:37,03-02-2021 0:14:27,-,0:00:00,-,0
8619325,bc9df2f7-2c4d-4922-8353-3b9231b5c0c1,Juvi,Completed,17-02-2021 12:52:27,17-02-2021 13:04:37,17-02-2021 12:53:28,0:00:00,0:00:07,0
8552593,1bf40a22-ee17-45ec-9352-f1d8be6f73ad,Rohan,Completed,07-02-2021 18:20:28,07-02-2021 18:38:10,07-02-2021 18:21:32,0:00:00,0:00:06,0
8687980,ae63018d-d21f-4119-9b72-f706e0d40e59,System,Closing inactive room,28-02-2021 15:09:50,28-02-2021 16:10:55,-,0:00:00,-,0
8598593,e4df9b40-f29b-4512-8f66-01b130af36cd,Anisha,Completed,14-02-2021 11:25:54,14-02-2021 11:37:17,14-02-2021 11:26:56,0:00:00,0:00:10,0
8651133,3d3ab3b4-3084-47a0-89c7-f8a2fb067a86,Priyanka,Completed,22-02-2021 16:53:55,22-02-2021 17:08:09,22-02-2021 16:54:52,0:00:00,0:00:11,0
8590853,407762e3-f81d-44ae-9d83-c664c7fa3e34,System,Closing inactive room,13-02-2021 06:51:51,13-02-2021 07:52:21,-,0:00:00,-,0
8555177,bf453644-bff9-4dda-ad0b-fa71467f0fbd,System,Closing inactive room,08-02-2021 10:13:47,08-02-2021 11:14:28,-,0:00:00,-,0
8524252,ac656854-11fa-483b-a562-1a9db71aa111,System,Closing inactive room,03-02-2021 17:45:03,03-02-2021 18:48:28,-,0:00:00,-,0
8523193,aedf59b4-1f83-47e2-b466-226a8643a463,System,Closing now,03-02-2021 15:43:48,03-02-2021 15:47:21,-,0:00:00,-,0
8535555,e94e77d3-6687-47d1-afd1-53fae46bde3b,Nikita,Completed,05-02-2021 10:06:36,05-02-2021 10:27:29,05-02-2021 10:10:40,0:00:00,0:00:16,4
8562002,b3d84969-cf27-49f9-aebb-9a8b607880f7,System,Closing now,09-02-2021 9:21:00,09-02-2021 9:21:15,-,0:00:00,-,5
8663216,190ea09f-0fee-4d9e-b4ea-23f6d7487c6c,komi,Completed,24-02-2021 15:49:45,24-02-2021 16:00:57,24-02-2021 15:50:15,0:00:00,0:00:07,0
8654163,3f6e3350-e76e-4d96-932c-853108d703ba,Simmi,Completed,23-02-2021 10:25:02,23-02-2021 11:09:39,23-02-2021 10:33:54,0:00:00,0:00:11,5
8541421,c8091299-ffed-4bab-be9e-bdc017d0297d,System,Closing inactive room,05-02-2021 23:38:52,06-02-2021 0:39:55,-,0:00:00,-,0
8664427,138caccd-e30c-448e-b56b-238d1e73beeb,Quinn,Completed,24-02-2021 18:28:56,24-02-2021 18:48:29,24-02-2021 18:30:03,0:00:00,0:00:05,5
8515979,4899325c-f0b6-4724-908b-ecd570b336bb,System,Closing inactive room,02-02-2021 15:58:26,02-02-2021 16:59:09,-,0:00:00,-,0
8506245,f9654067-74e2-4852-9d20-4d5ffa31d3cf,System,Closing inactive room,01-02-2021 11:55:58,01-02-2021 13:06:16,-,0:00:00,-,0
8607256,124457b4-481f-42ae-9dc7-d1d36e4285ee,System,Closing inactive room,15-02-2021 15:55:47,15-02-2021 16:56:42,-,0:00:00,-,0
8633062,f6024eb4-195c-4654-9fe1-d23694d3f43e,Mary,Completed,19-02-2021 14:51:41,19-02-2021 15:07:31,19-02-2021 14:53:41,0:00:00,0:00:11,0
8568966,d6a02c82-93b4-4a1c-af9f-ac2d4ca7e5e0,System,Closing inactive room,10-02-2021 10:10:00,10-02-2021 11:10:43,-,0:00:00,-,0
8515681,da97aa1c-9fe3-4a07-a360-8c3dc5859808,System,Closing inactive room,02-02-2021 15:26:44,02-02-2021 16:27:52,-,0:00:00,-,0
8680963,38407cb1-9a7d-46d7-9b06-9c0660fc77ed,System,Closing inactive room,27-02-2021 12:44:02,27-02-2021 13:44:30,-,0:00:00,-,0
8593154,37a03143-c0e5-4658-9f40-49678b864ddb,System,Closing inactive room,13-02-2021 13:46:06,13-02-2021 14:46:56,-,0:00:00,-,0
8678800,b6a1f046-e7ca-4a96-8c42-fd4573c7280a,System,Closing now,26-02-2021 23:23:20,26-02-2021 23:24:05,-,0:00:01,-,0
8625259,438fda28-c14c-4036-aeba-b612df20948f,System,Closing inactive room,18-02-2021 11:13:28,18-02-2021 12:13:53,-,0:00:12,-,0
8650344,0ba8fb19-a8d7-4615-9ea2-4bef00594b5c,Liliana,Completed,22-02-2021 15:08:30,22-02-2021 15:21:34,22-02-2021 15:10:12,0:00:00,0:00:14,0
8558474,62c142c5-2f8e-4362-a868-6d6aa45af9ba,Bot,Closing inactive room,08-02-2021 16:32:08,08-02-2021 17:33:10,-,0:00:00,-,0
8564148,118e8793-100d-4729-b2c7-ae49b0626c5a,System,Closing inactive room,09-02-2021 14:02:22,09-02-2021 15:02:58,-,0:00:00,-,0
8688558,e4b8a418-d23b-476e-bdf6-6f5a72b5e196,Satish,Completed,28-02-2021 16:27:55,28-02-2021 16:37:03,28-02-2021 16:30:41,0:00:00,0:00:07,0
8665090,efd280ec-8043-46ff-96c2-66ccc225a4bc,System,Closing inactive room,24-02-2021 20:02:52,24-02-2021 21:33:31,-,0:00:00,-,0
8669514,32e5a3d0-dda9-4668-855c-2ef63ad5e1c8,Mira,Completed,25-02-2021 15:09:41,25-02-2021 16:27:29,25-02-2021 15:12:50,0:00:00,0:00:45,4
8537647,1145e221-7c02-42f7-b8f8-a34b5c844879,Adaa,Completed,05-02-2021 14:16:48,05-02-2021 14:49:58,05-02-2021 14:18:02,0:00:00,0:00:16,5
8622154,4ccf3350-07a4-43f2-bee8-48245da23be4,System,Closing inactive room,17-02-2021 19:04:41,17-02-2021 20:05:11,-,0:00:00,-,0
8670835,4260e09b-6fc0-4b04-994f-9076aa22ed2d,Nadia,Completed,25-02-2021 18:13:49,25-02-2021 18:27:45,25-02-2021 18:14:30,0:00:00,0:00:05,0
8553438,8be075d0-6851-442f-9510-681882936170,System,Closing now,07-02-2021 21:16:10,07-02-2021 21:16:56,-,0:00:00,-,0
8671180,ed5b80e5-9502-4165-a72a-3274b3fa9a92,System,Closing inactive room,25-02-2021 19:08:23,25-02-2021 20:08:32,-,0:00:00,-,0
8599201,3ca45816-a976-422c-aa5c-51d1fdb1b640,System,Closing now,14-02-2021 12:47:32,14-02-2021 12:47:53,-,0:00:00,-,0
8664685,d7a461f7-d631-4fa4-8775-561527fd612b,System,Closing now,24-02-2021 19:02:24,24-02-2021 19:03:07,-,0:00:00,-,5
8652689,4d436e88-53bb-4bcb-b9a8-4b7ada7c17c1,System,Closing now,22-02-2021 21:38:09,22-02-2021 21:39:34,-,0:00:00,-,0
8620918,edb527d4-9020-4556-aa0d-6212e3d122e0,Nikita,Completed,17-02-2021 16:07:39,17-02-2021 16:21:59,17-02-2021 16:10:21,0:00:01,0:00:08,5
8628388,70bf35c8-9090-4364-bf73-5dd0113ae410,System,Closing now,18-02-2021 17:38:33,18-02-2021 17:39:19,-,0:00:00,-,0
8542744,3d92dab2-22c0-4de0-ba4f-a45d0a3521de,System,Closing inactive room,06-02-2021 10:35:03,06-02-2021 11:36:37,-,0:00:00,-,0
8611977,5010fba7-b4d5-4714-aa38-e0332a1c35b0,System,Closing now,16-02-2021 11:52:31,16-02-2021 11:53:47,-,0:00:00,-,4
8665326,bc14adf7-5088-4ffb-a262-4f7d09921abf,System,Closing inactive room,24-02-2021 20:43:17,24-02-2021 21:44:35,-,0:00:00,-,0
8519192,26e7e36b-7b09-4dc6-84e8-27b16fb91ef3,System,Closing now,03-02-2021 1:19:31,03-02-2021 1:20:03,-,0:00:00,-,2
8585109,36361cb8-96ac-45d5-a2d4-f81102ab7a92,Serena,Unresponsive Customer,12-02-2021 12:00:42,12-02-2021 12:11:38,12-02-2021 12:01:41,0:00:00,0:01:40,0
8658388,cc682d5c-7314-4553-be27-5d80adcdebf5,System,Closing inactive room,23-02-2021 20:33:40,23-02-2021 21:34:17,-,0:00:00,-,0
8600445,64cbed7f-6394-423e-984b-8553734e001f,Bot,Closing inactive room,14-02-2021 15:41:39,14-02-2021 16:42:19,-,0:00:00,-,0
8573600,53c75589-45ac-4105-9008-e5fa7ca62c90,System,Closing inactive room,10-02-2021 19:00:27,10-02-2021 20:01:15,-,0:00:00,-,0
8563586,b5fe15e8-9c2a-4ab0-b866-3281ba6110d8,System,Closing now,09-02-2021 12:52:55,09-02-2021 12:57:08,-,0:00:00,-,5
8530038,52391b6e-6d13-4565-81c0-4e77a4d49ac0,System,Closing inactive room,04-02-2021 13:41:19,04-02-2021 14:47:29,-,0:00:00,-,0
8577176,a09d87fc-06dd-42ed-bb4f-1a8a0317518d,System,Closing inactive room,11-02-2021 11:08:48,11-02-2021 12:09:46,-,0:00:00,-,0
8539210,ab118183-9ad4-488f-9a25-6d869af41512,Roop,Unresponsive Customer,05-02-2021 17:25:46,05-02-2021 17:42:41,05-02-2021 17:26:37,0:00:00,0:00:11,4
8641621,047e49bd-4748-4ff0-a442-de4d2d0bf720,System,Closing now,20-02-2021 22:01:51,20-02-2021 22:02:33,-,0:00:00,-,0
8637127,132f1b95-d5ea-40dd-a78b-47b3f5cf04eb,System,Closing now,20-02-2021 09:13:14,20-02-2021 09:13:55,-,0:00:00,-,5
8675359,3701fc38-27d4-4025-bc9d-01b83fac6333,Adaa,Completed,26-02-2021 13:53:59,26-02-2021 14:01:17,26-02-2021 13:54:38,0:00:00,0:00:18,5
8594409,3781597b-0376-4e03-9710-aee500b76c85,Jade,Unresponsive Customer,13-02-2021 16:17:50,13-02-2021 16:29:44,13-02-2021 16:18:37,0:00:00,0:00:06,5
8542604,a583b412-a12d-4dad-8d21-bcfbd22f1e8a,System,Closing inactive room,06-02-2021 10:14:33,06-02-2021 11:15:02,-,0:00:00,-,0
8660404,f991c4ab-cef9-4072-9f7c-9b39cdca4f46,Meher,Completed,24-02-2021 10:10:03,24-02-2021 10:20:29,24-02-2021 10:10:29,0:00:00,0:00:05,0
8598693,41440aaa-9a55-4ef2-8c9e-523fc5b5dfa1,System,Closing now,14-02-2021 11:37:53,14-02-2021 11:38:43,-,0:00:00,-,2
8689171,59fca649-676e-4209-a50e-c0d7f43944f7,Vedha,Completed,28-02-2021 18:04:19,28-02-2021 18:29:09,28-02-2021 18:22:01,0:00:00,0:00:05,5
8596930,b22c630c-43f7-419b-89c7-cd58c5a66a45,System,Closing now,13-02-2021 23:17:48,13-02-2021 23:18:29,-,0:00:00,-,0
8536930,0c0348cd-5d6b-4a94-9925-b4d87b799a9b,Norah,Unresponsive Customer,05-02-2021 12:51:05,05-02-2021 13:11:48,05-02-2021 12:52:03,0:00:03,0:00:05,0
8656500,91607116-d9a3-4e59-b8d2-1a6b659432cd,Alia,Completed,23-02-2021 15:34:14,23-02-2021 15:43:17,23-02-2021 15:36:03,0:00:00,0:00:05,5
8675817,b545d72c-2b98-4615-b32a-8065f71c773d,Nadia,Completed,26-02-2021 14:54:35,26-02-2021 15:18:04,26-02-2021 14:54:56,0:00:00,0:00:06,0
8574461,6a60b412-0882-4ccd-9f74-250c6d023267,System,Closing inactive room,10-02-2021 21:03:44,10-02-2021 22:07:47,-,0:00:00,-,0
